gene_symbol,n_diseases,max_evidence_score,max_penetrance_score,max_category_score,max_actionability,mean_actionability,is_pediatric,is_category_a,meets_ngsr,inheritance_code,panels,pathogenic_fraction,clinical_actionability,n_pathogenic,combined_actionability,pLI,lof_oe,LOEUF,mis_z,hi_intolerant,loeuf_constrained,acmg_sf,panelapp_CHD,panelapp_COND,panelapp_DERM,panelapp_HL,panelapp_HYPOTO,panelapp_IEM,panelapp_PULM,panelapp_REN,panelapp_SEIZ,panelapp_SK,n_panelapp_panels,combined_actionability_v2
NCF2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BOW, AN_TH",0.2592592592592592,high,24.0,0.7037037037037037,8.1564e-10,0.62663,0.799,2.0213,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7037037037037037
NCF4,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"BOW, AN_TH",0.1875,medium,6.0,0.1,2.8817e-08,0.74131,1.005,0.52693,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1
NDP,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"HL, SEIZ",0.7571428571428571,high,42.0,0.9028571428571428,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9028571428571428
NEB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HYPOTO,0.4654867256637168,high,492.0,0.7861946902654867,5.309e-52,0.54753,0.597,2.2497,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7861946902654867
NEBL,1,2.0,0.4,1.0,0.0666666666666666,0.0666666666666666,0,0,0,1.0,CM,0.1470588235294117,high,40.0,0.0988235294117646,3.4176e-21,0.85171,1.036,-0.093948,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0988235294117646
NEDD4L,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,SEIZ,0.5,medium,6.0,0.225,0.99881,0.32481,0.457,3.0343,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.325
NEFL,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.2944162436548223,high,46.0,0.5677664974619289,8.8766e-10,0.74648,0.986,0.64608,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5677664974619289
NEK1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"REN, SK",0.4307692307692308,high,72.0,0.2573076923076923,9.1878e-23,0.79909,0.959,0.90172,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2573076923076923
NEK8,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,REN,0.2,high,12.0,0.165,1.7709e-11,0.66091,0.835,1.8875,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.165
NEU1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ",0.5789473684210527,high,32.0,0.6815789473684211,4.2346e-10,0.78837,1.045,2.2717,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6815789473684211
NEUROG3,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,,0.5,medium,0.0,0.285,0.29275,0.0,1.892,0.076161,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.285
NEXN,2,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,0,0,0,1.0,"CM, CHD",0.2015503875968992,high,50.0,0.1056201550387596,1.3677e-13,0.70246,0.878,0.4651,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1056201550387596
NF1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"CHD, SEIZ, DERM",0.4975863349424433,high,1193.0,0.7990345339769773,0.99946,0.38319,0.449,8.4243,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8990345339769773
NF2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,DERM,0.2972972972972973,high,62.0,0.7189189189189189,1.0,0.10378,0.187,2.853,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9189189189189189
NFATC1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,CHD,,,,0.0249999999999999,0.99825,0.32555,0.461,-0.497,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1249999999999999
NGLY1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.7368421052631579,high,20.0,0.7447368421052631,1.8541e-16,0.80999,1.008,0.13348,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7447368421052631
NHEJ1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.7272727272727273,high,14.0,0.740909090909091,0.00057385,0.56154,0.816,0.97042,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.740909090909091
NHLRC1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.3111111111111111,high,36.0,0.5744444444444444,0.00095659,0.69904,1.133,-0.077971,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5744444444444444
NHP2,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,DERM,0.4285714285714285,high,12.0,0.1964285714285714,0.0020308,0.67877,1.123,0.6301,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1964285714285714
NIN,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,THYR,0.0851063829787234,medium,8.0,0.0590425531914893,8.5086e-17,0.53424,0.62,1.2238,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0590425531914893
NIPAL4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,DERM,0.1858407079646017,high,19.0,0.5243362831858407,4.5525e-05,0.69922,1.037,1.1053,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5243362831858407
NIPBL,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"AN_TH, SK, SEIZ",0.6633554083885209,high,503.0,0.8653421633554084,1.0,0.030443,0.057,6.6991,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9653421633554083
NKX2-1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"THYR, PULM, GLY",0.3932584269662921,high,31.0,0.6073033707865167,0.9636,0.29923,0.522,0.57315,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7073033707865167
NKX2-5,1,4.0,0.6,2.0,0.3999999999999999,0.3999999999999999,1,0,1,1.0,"THYR, COND, CHD",0.5555555555555556,high,70.0,0.4622222222222222,0.99954,0.12422,0.321,0.35138,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6122222222222222
NKX3-2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,SK,0.3,medium,6.0,0.205,0.00027059,0.75695,1.203,-2.6316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.205
NLGN3,1,3.0,0.6,1.0,0.15,0.15,1,0,0,5.0,SEIZ,0.238095238095238,high,8.0,0.1852380952380952,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1852380952380952
NLGN4X,1,3.0,0.6,1.0,0.15,0.15,1,0,0,5.0,SEIZ,0.3118279569892473,high,29.0,0.2147311827956989,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2147311827956989
NLRP7,1,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,0.0,,0.1455696202531645,high,44.0,0.2582278481012657,1.8044e-18,0.78359,0.959,0.2054,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2582278481012657
NME8,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,PULM,0.0235294117647058,low,2.0,0.0344117647058823,6.9088e-13,0.83649,1.079,0.0019593,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0344117647058823
NOG,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,,1.0,high,32.0,0.85,0.99555,0.11664,0.367,1.4066,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.95
NOP10,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,DERM,0.2222222222222222,medium,8.0,0.1738888888888888,0.035269,0.61642,1.215,0.47479,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1738888888888888
NOTCH1,1,2.0,0.15,1.0,0.0249999999999999,0.0249999999999999,1,0,0,1.0,CHD,0.3577235772357723,high,150.0,0.1580894308943089,1.0,0.16403,0.217,3.6962,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3080894308943089
NOTCH2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"BIL, CHD, REN, SK",0.3490196078431372,high,85.0,0.5896078431372549,1.0,0.1076,0.151,6.0469,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7396078431372549
NOTCH3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,SEIZ,0.3333333333333333,high,62.0,0.7333333333333333,1.5089e-07,0.47331,0.566,1.8748,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7333333333333333
NPC1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, IEM, SEIZ",0.5872235872235873,high,181.0,0.8348894348894349,6.0265e-11,0.55409,0.676,1.7197,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8348894348894349
NPC2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, SEIZ",0.6551724137931034,high,30.0,0.7120689655172414,2.2188e-06,0.94904,1.422,0.46551,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7120689655172414
NPHP1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, REN, SEIZ",0.3631578947368421,high,63.0,0.7452631578947368,4.482e-10,0.70638,0.92,0.65749,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7452631578947368
NPHP3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, REN, SEIZ",0.4525547445255474,high,110.0,0.7810218978102189,1.4470999999999998e-21,0.73028,0.873,0.91316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7810218978102189
NPHP4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, REN, SEIZ",0.3601895734597156,high,150.0,0.7440758293838863,1.9287999999999997e-50,1.0298,1.183,-0.325,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7440758293838863
NPHS1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.75,high,164.0,0.9,1.6385999999999998e-26,0.74114,0.871,1.0229,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9
NPPA,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,0,0,0,1.0,COND,0.25,medium,4.0,0.125,0.0013218,0.76748,1.301,-0.2232,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.125
NR0B1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"GLY, SEIZ",0.8933333333333333,high,61.0,0.9573333333333334,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9573333333333334
NR1H4,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,BIL,0.4615384615384615,high,12.0,0.2096153846153846,0.66876,0.37978,0.577,1.666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2096153846153846
NRG1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,BOW,0.0,low,0.0,0.0249999999999999,0.99999,0.24804,0.377,1.3752,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1249999999999999
NRXN1,1,3.0,0.6,1.0,0.15,0.15,1,0,0,5.0,SEIZ,0.3221476510067114,high,240.0,0.2188590604026845,1.0,0.23234,0.317,1.2953,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3188590604026845
NSD1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"THYR, GLY, SEIZ",0.6716417910447762,high,470.0,0.8686567164179104,1.0,0.10212,0.144,5.7561,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9686567164179104
NSDHL,2,3.0,1.0,3.0,0.75,0.4458333333333333,1,1,1,3.0,"SK, SEIZ, DERM",0.6229508196721312,high,32.0,0.6991803278688524,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6991803278688524
NTRK1,2,4.0,1.0,3.0,1.0,0.5208333333333334,1,1,1,0.0,"SEIZ, HYPOTO",0.5633802816901409,high,68.0,0.8253521126760563,1.1294e-16,0.77207,0.954,0.91609,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8253521126760563
NUB1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,CHD,,,,0.0249999999999999,0.003219,0.50573,0.728,0.70172,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0249999999999999
NUP155,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,COND,0.25,low,2.0,0.125,0.99511,0.35804,0.473,1.4638,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.225
NUP62,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,,0.4285714285714285,medium,6.0,0.2564285714285714,0.99984,0.0,0.158,0.89112,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.35642857142857143
OBSL1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SK,0.2700729927007299,high,72.0,0.558029197080292,2.7825000000000003e-57,1.0619,1.212,-1.0499,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.558029197080292
OCA2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.5577889447236181,high,85.0,0.8231155778894472,1.9006e-14,0.70096,0.869,0.96565,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8231155778894472
OCRL,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"IEM, REN, SEIZ, HYPOTO, DERM",0.5211267605633803,high,62.0,0.8084507042253521,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8084507042253521
OFD1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,"REN, SEIZ",0.55,high,91.0,0.8200000000000001,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8700000000000001
OPA1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"IEM, SEIZ, HYPOTO",0.5155807365439093,high,151.0,0.8062322946175637,0.92269,0.378,0.503,2.7012,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9062322946175637
OPA3,2,3.0,1.0,3.0,0.75,0.45,1,1,1,0.0,"IEM, HYPOTO",0.2368421052631578,high,32.0,0.5447368421052631,0.00025087,1.4198,1.92,0.53825,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5447368421052631
ORC1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"PULM, HYPOTO",0.3617021276595745,high,26.0,0.5946808510638297,8.5922e-10,0.57592,0.719,1.5642,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5946808510638297
ORC4,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"PULM, HYPOTO",0.8095238095238095,high,23.0,0.4088095238095238,0.0050398,0.82829,1.532,0.2977,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4088095238095238
ORC6,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"PULM, HYPOTO",0.1975308641975308,high,16.0,0.1640123456790123,1.3973e-10,1.2987,1.784,-0.43298,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1640123456790123
OSMR,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,,1.0,high,6.0,0.85,9.5168e-20,0.76494,0.927,1.1915,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.85
OSTM1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SK,0.1241379310344827,high,18.0,0.499655172413793,2.6526e-05,0.91302,1.425,-0.18691,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.499655172413793
OTC,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"IEM, SEIZ",0.8932178932178932,high,537.0,0.9572871572871572,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
OTOA,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.344,high,33.0,0.5875999999999999,8.5242e-16,0.67336,0.822,1.398,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5875999999999999
OTOF,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HL,0.4762550881953867,high,305.0,0.7905020352781547,5.4095e-65,0.90722,1.017,1.1131,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7905020352781547
OTOG,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,HL,0.2387096774193548,high,70.0,0.1804838709677419,1.5276e-96,0.98954,1.091,-0.92884,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1804838709677419
OTOGL,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.2395833333333333,high,38.0,0.5458333333333333,3.7714999999999996e-65,0.95102,1.069,-1.0765,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5458333333333333
OTUD4,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,,0.5,low,2.0,0.225,1.0,0.19217,0.296,2.3569,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.325
P2RX2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,HL,0.1702127659574468,medium,8.0,0.1530851063829787,1.1818e-17,1.008,1.276,-0.8078,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1530851063829787
PABPN1,1,3.0,1.0,1.0,0.25,0.25,0,0,0,0.0,HYPOTO,0.3333333333333333,medium,4.0,0.2833333333333333,0.99939,0.17543,0.369,1.3548,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3833333333333333
PAH,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,IEM,0.7224,high,505.0,0.88896,9.094700000000001e-20,1.0126,1.265,-0.00030735,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.88896
PAK3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,2.0,"SEIZ, DERM",0.4166666666666667,high,10.0,0.6166666666666667,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6166666666666667
PALB2,1,4.0,0.6,1.0,0.1999999999999999,0.1999999999999999,0,0,0,1.0,AN_TH,0.5220372184133203,high,875.0,0.3288148873653281,1.2379000000000001e-19,0.74417,0.9,0.8204,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3288148873653281
PANK2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,SEIZ,0.5974025974025974,high,30.0,0.8389610389610389,4.521e-11,0.84447,1.115,-0.044,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8389610389610389
PAX3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"HL, DERM",0.4774774774774775,high,47.0,0.790990990990991,0.99985,0.2617,0.409,1.8017,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.890990990990991
PAX6,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,SEIZ,0.5241635687732342,high,119.0,0.8096654275092937,1.0,0.12031,0.226,3.2634,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9096654275092937
PAX8,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"THYR, BIL, IEM",0.2333333333333333,high,28.0,0.5433333333333332,0.99965,0.25613,0.415,0.63944,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6433333333333332
PC,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, GLY, SEIZ, HYPOTO",0.5116279069767442,high,80.0,0.8046511627906977,0.065118,0.42147,0.539,3.7757,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8546511627906977
PCCA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"AN_TH, IEM, GLY, SEIZ",0.6375,high,66.0,0.855,4.8464e-05,0.6718,0.986,0.1129,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.905
PCCB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"AN_TH, IEM, GLY, SEIZ",0.6179775280898876,high,84.0,0.8471910112359551,0.00011332,0.59004,0.843,-0.96306,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8971910112359551
PCDH15,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.3499170812603648,high,200.0,0.5899668325041458,8.4349e-24,0.69521,0.819,-0.14461,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5899668325041458
PCNT,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,SK,0.342814371257485,high,217.0,0.737125748502994,1.9599e-84,0.85629,0.943,-0.4558,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.737125748502994
PCSK9,1,3.0,0.6,2.0,0.3,0.3,1,0,1,1.0,,0.3162393162393162,high,64.0,0.3064957264957265,1.1172e-20,1.0067,1.25,0.58699,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4064957264957265
PDE11A,1,2.0,0.15,1.0,0.0249999999999999,0.0249999999999999,1,0,0,1.0,,0.4615384615384615,high,6.0,0.1996153846153846,2.8852e-08,0.8107,1.118,0.27814,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1996153846153846
PDE4D,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,THYR,0.1511111111111111,high,32.0,0.5104444444444444,0.9999,0.25809,0.403,2.3461,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6104444444444443
PDHA1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,"IEM, SEIZ, HYPOTO",0.7377049180327869,high,66.0,0.8950819672131147,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8950819672131147
PDHX,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.2513966480446927,high,43.0,0.5505586592178771,0.0014274,0.54312,0.797,0.30442,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5505586592178771
PDLIM3,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,0,0,0,1.0,CM,0.1304347826086956,high,12.0,0.0771739130434782,9.9167e-07,0.75593,1.071,0.74665,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0771739130434782
PDP1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,0,0,0,0.0,"IEM, HYPOTO",0.2777777777777778,high,10.0,0.1361111111111111,0.93914,0.3348,0.532,2.0022,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2361111111111111
PDSS1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"IEM, SEIZ, HYPOTO",0.3714285714285714,high,24.0,0.1735714285714285,5.7001e-07,0.81411,1.163,1.1942,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1735714285714285
PDSS2,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"IEM, SEIZ, HYPOTO",0.3333333333333333,high,16.0,0.1583333333333333,0.0040573,0.53846,0.818,1.0961,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1583333333333333
