disease_id,disease_name,source
ORPHA:101,Dentatorubral pallidoluysian atrophy,HPO_root
OMIM:125370,Dentatorubral-pallidoluysian atrophy,HPO_root
OMIM:619877,Dentici-Novelli neurodevelopmental syndrome,HPO_root
ORPHA:1653,Dentin dysplasia,HPO_root
OMIM:125440,Dentin dysplasia with sclerotic bones,HPO_root
OMIM:125400,"Dentin dysplasia, type I, with microdontia and misshapen teeth",HPO_root
OMIM:621440,"Dentin dysplasia, type IB",HPO_root
OMIM:125420,"Dentin dysplasia, type II",HPO_root
ORPHA:49042,Dentinogenesis imperfecta,HPO_root
OMIM:125490,Dentinogenesis imperfecta 1,HPO_root
OMIM:125500,"Dentinogenesis imperfecta, shields type III",HPO_root
ORPHA:71267,Dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome,HPO_root
OMIM:194080,Denys-Drash syndrome,HPO_root
ORPHA:220,Denys-Drash syndrome,HPO_root
OMIM:125460,Deoxyribose-5-Phosphate aldolase deficiency,HPO_root
OMIM:125530,"Dermal ridges, nelson syndrome",HPO_root
OMIM:125540,"Dermal ridges, patternless",HPO_root
ORPHA:1656,Dermatitis herpetiformis,HPO_root
OMIM:601230,"Dermatitis herpetiformis, familial",HPO_root
OMIM:603165,"Dermatitis, atopic",HPO_root
OMIM:605803,"Dermatitis, atopic, susceptibility to, 2",HPO_root
ORPHA:31112,Dermatofibrosarcoma protuberans,HPO_root
ORPHA:1659,Dermatoleukodystrophy,HPO_root
ORPHA:221,Dermatomyositis,HPO_root
ORPHA:1657,"Dermatoosteolysis, Kirghizian type",HPO_root
OMIM:125595,Dermatopathia pigmentosa reticularis,HPO_root
OMIM:125600,Dermatosis papulosa nigra,HPO_root
ORPHA:1901,Dermatosparaxis Ehlers-Danlos syndrome,HPO_root
OMIM:221800,Dermochondrocorneal dystrophy,HPO_root
ORPHA:79149,Dermochondrocorneal dystrophy,HPO_root
OMIM:125630,Dermodistortive urticaria,HPO_root
OMIM:304730,Dermoids of cornea,HPO_root
ORPHA:1660,Dermoodontodysplasia,HPO_root
ORPHA:99688,Dermotrichic syndrome,HPO_root
OMIM:616708,Desanto-Shinawi syndrome,HPO_root
OMIM:251450,Desbuquois dysplasia 1,HPO_root
OMIM:615777,Desbuquois dysplasia 2,HPO_root
ORPHA:1425,Desbuquois syndrome,HPO_root
ORPHA:98909,Desminopathy,HPO_root
OMIM:135290,"Desmoid disease, hereditary",HPO_root
ORPHA:873,Desmoid tumor,HPO_root
ORPHA:83469,Desmoplastic small round cell tumor,HPO_root
OMIM:602398,Desmosterolosis,HPO_root
ORPHA:35107,Desmosterolosis,HPO_root
OMIM:615369,Develomental and epileptic encephalopathy 94,HPO_root
OMIM:308350,Developmental and epileptic encephalopathy 1,HPO_root
OMIM:619777,Developmental and epileptic encephalopathy 100,HPO_root
OMIM:619814,Developmental and epileptic encephalopathy 101,HPO_root
OMIM:619881,Developmental and epileptic encephalopathy 102,HPO_root
OMIM:619913,Developmental and epileptic encephalopathy 103,HPO_root
OMIM:619970,Developmental and epileptic encephalopathy 104,HPO_root
OMIM:619983,Developmental and epileptic encephalopathy 105 with hypopituitarism,HPO_root
OMIM:620028,Developmental and epileptic encephalopathy 106,HPO_root
OMIM:620033,Developmental and epileptic encephalopathy 107,HPO_root
OMIM:620115,Developmental and epileptic encephalopathy 108,HPO_root
OMIM:620145,Developmental and epileptic encephalopathy 109,HPO_root
OMIM:620149,Developmental and epileptic encephalopathy 110,HPO_root
OMIM:620504,Developmental and epileptic encephalopathy 111,HPO_root
OMIM:620537,Developmental and epileptic encephalopathy 112,HPO_root
OMIM:620772,Developmental and epileptic encephalopathy 113,HPO_root
OMIM:620774,Developmental and epileptic encephalopathy 114,HPO_root
OMIM:620783,Developmental and epileptic encephalopathy 115,HPO_root
OMIM:620806,Developmental and epileptic encephalopathy 116,HPO_root
OMIM:621250,Developmental and epileptic encephalopathy 118,HPO_root
OMIM:621304,Developmental and epileptic encephalopathy 119,HPO_root
OMIM:613722,Developmental and epileptic encephalopathy 12,HPO_root
OMIM:621468,Developmental and epileptic encephalopathy 120,HPO_root
OMIM:621475,Developmental and epileptic encephalopathy 121,HPO_root
OMIM:614959,Developmental and epileptic encephalopathy 14,HPO_root
OMIM:615006,Developmental and epileptic encephalopathy 15,HPO_root
OMIM:615338,Developmental and epileptic encephalopathy 16,HPO_root
OMIM:615473,Developmental and epileptic encephalopathy 17,HPO_root
OMIM:615476,Developmental and epileptic encephalopathy 18,HPO_root
OMIM:615744,Developmental and epileptic encephalopathy 19,HPO_root
OMIM:300672,Developmental and epileptic encephalopathy 2,HPO_root
OMIM:615859,Developmental and epileptic encephalopathy 23,HPO_root
OMIM:616056,Developmental and epileptic encephalopathy 26,HPO_root
OMIM:616139,Developmental and epileptic encephalopathy 27,HPO_root
OMIM:616211,Developmental and epileptic encephalopathy 28,HPO_root
OMIM:620352,"Developmental and epileptic encephalopathy 31B, autosomal recessive",HPO_root
OMIM:616409,Developmental and epileptic encephalopathy 33,HPO_root
OMIM:612164,Developmental and epileptic encephalopathy 4,HPO_root
OMIM:617132,Developmental and epileptic encephalopathy 44,HPO_root
OMIM:617166,Developmental and epileptic encephalopathy 47,HPO_root
OMIM:617276,Developmental and epileptic encephalopathy 48,HPO_root
OMIM:616457,Developmental and epileptic encephalopathy 50,HPO_root
OMIM:617771,Developmental and epileptic encephalopathy 57,HPO_root
OMIM:617830,Developmental and epileptic encephalopathy 58,HPO_root
OMIM:617938,Developmental and epileptic encephalopathy 62,HPO_root
OMIM:618008,Developmental and epileptic encephalopathy 65,HPO_root
OMIM:618285,Developmental and epileptic encephalopathy 69,HPO_root
OMIM:619317,"Developmental and epileptic encephalopathy 6B, non-Dravet",HPO_root
OMIM:618298,Developmental and epileptic encephalopathy 70,HPO_root
OMIM:618379,Developmental and epileptic encephalopathy 73,HPO_root
OMIM:300607,Developmental and epileptic encephalopathy 8,HPO_root
OMIM:301044,"Developmental and epileptic encephalopathy 85, with or without midline brain defects",HPO_root
OMIM:619124,Developmental and epileptic encephalopathy 89,HPO_root
OMIM:301058,Developmental and epileptic encephalopathy 90,HPO_root
OMIM:617711,Developmental and epileptic encephalopathy 91,HPO_root
OMIM:618012,Developmental and epileptic encephalopathy 93,HPO_root
OMIM:619340,Developmental and epileptic encephalopathy 96,HPO_root
OMIM:619561,Developmental and epileptic encephalopathy 97,HPO_root
OMIM:619605,Developmental and epileptic encephalopathy 98,HPO_root
OMIM:619606,Developmental and epileptic encephalopathy 99,HPO_root
ORPHA:725,Developmental and epileptic encephalopathy with spike-wave activation in sleep,HPO_root
ORPHA:313892,Developmental and speech delay due to SOX5 deficiency,HPO_root
OMIM:617836,Developmental delay and seizures with or without movement abnormalities,HPO_root
OMIM:619228,Developmental delay with dysmorphic facies and dental anomalies,HPO_root
OMIM:620240,"Developmental delay with hypotonia, myopathy, and brain abnormalities",HPO_root
OMIM:618454,Developmental delay with or without dysmorphic facies and autism,HPO_root
OMIM:620540,Developmental delay with or without epilepsy,HPO_root
OMIM:619575,Developmental delay with or without intellectual impairment or behavioral abnormalities,HPO_root
OMIM:620062,"Developmental delay with short stature, dysmorphic facial features, and sparse hair 2",HPO_root
OMIM:616901,"Developmental delay with short stature, dysmorphic features, and sparse hair",HPO_root
OMIM:621402,Developmental delay with sleep apnea,HPO_root
OMIM:621384,Developmental delay with variable cardiac and renal congenital anomalies and dysmorphic facies,HPO_root
OMIM:620098,Developmental delay with variable intellectual disability and dysmorphic facies,HPO_root
OMIM:618430,Developmental delay with variable intellectual impairment and behavioral abnormalities,HPO_root
OMIM:619694,Developmental delay with variable neurologic and brain abnormalities,HPO_root
OMIM:620065,"Developmental delay, behavioral abnormalities, and neuropsychiatric disorders",HPO_root
OMIM:620535,"Developmental delay, dysmorphic facies, and brain anomalies",HPO_root
OMIM:620012,"Developmental delay, hypotonia, and impaired language",HPO_root
OMIM:619595,"Developmental delay, hypotonia, musculoskeletal defects, and behavioral abnormalities",HPO_root
OMIM:619090,"Developmental delay, impaired growth, dysmorphic facies, and axonal neuropathy",HPO_root
OMIM:619475,"Developmental delay, impaired speech, and behavioral abnormalities",HPO_root
OMIM:619964,"Developmental delay, impaired speech, and behavioral abnormalities, with or without seizures",HPO_root
OMIM:617991,"Developmental delay, intellectual disability, obesity, and dysmorphic features",HPO_root
OMIM:620141,"Developmental delay, language impairment, and ocular abnormalities",HPO_root
ORPHA:369891,Developmental delay-facial dysmorphism syndrome due to MED13L deficiency,HPO_root
ORPHA:1617,Developmental delay-language impairment-dopa responsive dystonia-parkinsonism syndrome due to 2q24 microdeletion,HPO_root
OMIM:142700,Developmental dysplasia of the hip 1,HPO_root
OMIM:615612,Developmental dysplasia of the hip 2,HPO_root
OMIM:620690,Developmental dysplasia of the hip 3,HPO_root
OMIM:621311,Developmental dysplasia of the hip 4,HPO_root
ORPHA:79107,Developmental malformations-deafness-dystonia syndrome,HPO_root
ORPHA:1666,Dextrocardia,HPO_root
OMIM:520000,"Diabetes and deafness, maternally inherited",HPO_root
OMIM:125700,"Diabetes insipidus, Neurohypophyseal type",HPO_root
OMIM:125800,"Diabetes insipidus, nephrogenic, 2",HPO_root
OMIM:304800,"Diabetes insipidus, nephrogenic, X-linked",HPO_root
OMIM:601942,"Diabetes mellitus, insulin-dependent, 10",HPO_root
OMIM:601666,"Diabetes mellitus, insulin-dependent, 15",HPO_root
OMIM:125852,"Diabetes mellitus, insulin-dependent, 2",HPO_root
OMIM:612520,"Diabetes mellitus, insulin-dependent, 20",HPO_root
OMIM:601941,"Diabetes mellitus, insulin-dependent, 6",HPO_root
OMIM:222100,"Diabetes mellitus, insulin-dependent-1",HPO_root
OMIM:610549,"Diabetes mellitus, insulin-resistant, with acanthosis nigricans",HPO_root
OMIM:612227,"Diabetes mellitus, ketosis-prone",HPO_root
OMIM:610199,"Diabetes mellitus, neonatal, with congenital hypothyroidism",HPO_root
OMIM:125853,"Diabetes mellitus, noninsulin-dependent",HPO_root
OMIM:606176,"Diabetes mellitus, permanent neonatal 1",HPO_root
OMIM:618857,"Diabetes mellitus, permanent neonatal 3, with or without neurologic features",HPO_root
OMIM:618858,"Diabetes mellitus, permanent neonatal 4",HPO_root
OMIM:610374,"Diabetes mellitus, transient neonatal 2",HPO_root
OMIM:601410,"Diabetes mellitus, transient neonatal, 1",HPO_root
OMIM:610582,"Diabetes mellitus, transient neonatal, 3",HPO_root
OMIM:620651,"Diabetes, deafness, developmental delay, and short stature syndrome",HPO_root
OMIM:618856,"Diabetes, permanent neonatal 2, with or without neurologic features",HPO_root
ORPHA:1926,Diabetic embryopathy,HPO_root
ORPHA:124,Diamond-Blackfan anemia,HPO_root
OMIM:105650,Diamond-Blackfan anemia 1,HPO_root
OMIM:614900,Diamond-Blackfan anemia 11,HPO_root
OMIM:615550,Diamond-Blackfan anemia 12,HPO_root
OMIM:615909,Diamond-Blackfan anemia 13,HPO_root
OMIM:300946,Diamond-Blackfan anemia 14 with mandibulofacial dysostosis,HPO_root
OMIM:606164,Diamond-Blackfan anemia 15 with mandibulofacial dysostosis,HPO_root
OMIM:617408,Diamond-Blackfan anemia 16,HPO_root
OMIM:617409,Diamond-Blackfan anemia 17,HPO_root
OMIM:618310,Diamond-Blackfan anemia 18,HPO_root
OMIM:618312,Diamond-Blackfan anemia 19,HPO_root
OMIM:618313,Diamond-Blackfan anemia 20,HPO_root
OMIM:620072,Diamond-Blackfan anemia 21,HPO_root
OMIM:621262,Diamond-Blackfan anemia 22,HPO_root
OMIM:610629,Diamond-Blackfan anemia 3,HPO_root
OMIM:612527,Diamond-Blackfan anemia 4,HPO_root
OMIM:612528,Diamond-Blackfan anemia 5,HPO_root
OMIM:612561,Diamond-Blackfan anemia 6,HPO_root
OMIM:612562,Diamond-Blackfan anemia 7,HPO_root
OMIM:612563,Diamond-Blackfan anemia 8,HPO_root
OMIM:613308,Diamond-Blackfan anemia 9,HPO_root
OMIM:617911,Diamond-Blackfan anemia-like,HPO_root
OMIM:613309,Diamond-blackfan anemia 10,HPO_root
ORPHA:66637,Diaphanospondylodysostosis,HPO_root
OMIM:608022,Diaphanospondylodysostosis,HPO_root
ORPHA:2141,Diaphragmatic defect-limb deficiency-skull defect syndrome,HPO_root
OMIM:601163,"Diaphragmatic defects, limb deficiencies, and ossification defects of skull",HPO_root
OMIM:222400,Diaphragmatic hernia 2,HPO_root
OMIM:610187,Diaphragmatic hernia 3,HPO_root
OMIM:620025,"Diaphragmatic hernia 4, with cardiovascular defects",HPO_root
OMIM:142340,"Diaphragmatic hernia, congenital",HPO_root
OMIM:112250,Diaphyseal medullary stenosis with malignant fibrous histiocytoma,HPO_root
OMIM:214700,"Diarrhea 1, secretory chloride, congenital",HPO_root
OMIM:618183,"Diarrhea 10, protein-losing enteropathy type",HPO_root
OMIM:618662,"Diarrhea 11, malabsorptive, congenital",HPO_root
OMIM:619445,"Diarrhea 12, with microvillus atrophy",HPO_root
OMIM:620357,Diarrhea 13,HPO_root
OMIM:621160,"Diarrhea 14, congenital",HPO_root
OMIM:621179,"Diarrhea 15, congenital",HPO_root
OMIM:251850,"Diarrhea 2, with microvillous atrophy",HPO_root
OMIM:270420,"Diarrhea 3, secretory sodium, congenital, with or without other congenital anomalies",HPO_root
OMIM:610370,"Diarrhea 4, malabsorptive, congenital",HPO_root
OMIM:613217,"Diarrhea 5, with tufting enteropathy, congenital",HPO_root
OMIM:614616,Diarrhea 6,HPO_root
OMIM:615863,"Diarrhea 7, protein-losing Enteropathy type",HPO_root
OMIM:616868,"Diarrhea 8, secretory sodium, congenital",HPO_root
OMIM:618168,Diarrhea 9,HPO_root
OMIM:612198,Diastasis recti and weakness of the linea alba,HPO_root
OMIM:125900,"Diastema, dental medial",HPO_root
ORPHA:628,Diastrophic dysplasia,HPO_root
OMIM:222600,Diastrophic dysplasia,HPO_root
OMIM:222690,Dibasic amino aciduria I,HPO_root
OMIM:222730,Dicarboxylicamino aciduria,HPO_root
ORPHA:1672,Diencephalic syndrome,HPO_root
OMIM:618646,Diencephalic-mesencephalic junction dysplasia syndrome 2,HPO_root
ORPHA:139507,Dietary iron overload disease,HPO_root
ORPHA:1916,Diethylstilbestrol syndrome,HPO_root
OMIM:618846,Diets-Jongmans syndrome,HPO_root
ORPHA:2983,Difference of sex development-intellectual disability syndrome,HPO_root
ORPHA:90060,Diffuse alveolar hemorrhage,HPO_root
ORPHA:79456,Diffuse cutaneous mastocytosis,HPO_root
ORPHA:220393,Diffuse cutaneous systemic sclerosis,HPO_root
ORPHA:2337,"Diffuse palmoplantar keratoderma, Bothnian type",HPO_root
ORPHA:86918,Diffuse palmoplantar keratoderma-acrocyanosis syndrome,HPO_root
OMIM:188400,Digeorge syndrome,HPO_root
OMIM:606835,"Digital arthropathy-brachydactyly, familial",HPO_root
OMIM:119900,"Digital clubbing, isolated congenital",HPO_root
ORPHA:2926,Digital extensor muscle aplasia-polyneuropathy,HPO_root
OMIM:126050,Digitotalar dysmorphism,HPO_root
OMIM:246900,Dihydrolipoamide dehydrogenase deficiency,HPO_root
ORPHA:226,Dihydropteridine reductase deficiency,HPO_root
OMIM:274270,Dihydropyrimidine dehydrogenase deficiency,HPO_root
ORPHA:1675,Dihydropyrimidine dehydrogenase deficiency,HPO_root
OMIM:222748,Dihydropyrimidinuria,HPO_root
ORPHA:38874,Dihydropyrimidinuria,HPO_root
ORPHA:66634,Dilated cardiomyopathy with ataxia,HPO_root
ORPHA:2229,Dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome,HPO_root
ORPHA:243343,Dimethylglycine dehydrogenase deficiency,HPO_root
OMIM:605850,Dimethylglycine dehydrogenase deficiency,HPO_root
ORPHA:227,Diphallia,HPO_root
ORPHA:1681,Diprosopus,HPO_root
OMIM:620443,Disabling pansclerotic morphea of childhood,HPO_root
ORPHA:90281,Discoid lupus erythematosus,HPO_root
OMIM:126180,"Discrimination, two-point, reduction in",HPO_root
ORPHA:2412,Dislocation of the hip-dysmorphism syndrome,HPO_root
OMIM:613571,Disordered steroidogenesis due to cytochrome P450 oxidoreductase,HPO_root
OMIM:223200,"Disorganization, mouse, homolog of",HPO_root
ORPHA:345,Dissecting cellulitis of the scalp,HPO_root
ORPHA:79152,Disseminated superficial actinic porokeratosis,HPO_root
ORPHA:261222,Distal 16p11.2 microdeletion syndrome,HPO_root
ORPHA:319171,Distal 17p13.1 microdeletion syndrome,HPO_root
ORPHA:261330,Distal 22q11.2 microdeletion syndrome,HPO_root
ORPHA:261337,Distal 22q11.2 microduplication syndrome,HPO_root
ORPHA:254351,Distal 7q11.23 microdeletion syndrome,HPO_root
ORPHA:261102,Distal 7q11.23 microduplication syndrome,HPO_root
ORPHA:293939,Distal Xq28 microduplication syndrome,HPO_root
ORPHA:399096,Distal anoctaminopathy,HPO_root
ORPHA:1146,Distal arthrogryposis type 1,HPO_root
ORPHA:1580,Distal deletion 10p syndrome,HPO_root
ORPHA:96148,Distal deletion 10q syndrome,HPO_root
ORPHA:96149,Distal deletion 12q syndrome,HPO_root
ORPHA:1590,Distal deletion 13q syndrome,HPO_root
ORPHA:1596,Distal deletion 15q syndrome,HPO_root
ORPHA:1597,Distal deletion 17q syndrome,HPO_root
ORPHA:96129,Distal deletion 19p syndrome,HPO_root
ORPHA:36367,Distal deletion 1q syndrome,HPO_root
ORPHA:1620,Distal deletion 3p syndrome,HPO_root
ORPHA:96125,Distal deletion 6p syndrome,HPO_root
ORPHA:1642,Distal deletion 9p syndrome,HPO_root
ORPHA:1705,Distal duplication 14q syndrome,HPO_root
ORPHA:1707,Distal duplication 15q syndrome,HPO_root
ORPHA:3379,Distal duplication 17q syndrome,HPO_root
ORPHA:1716,Distal duplication 18q syndrome,HPO_root
ORPHA:96097,Distal duplication 5q syndrome,HPO_root
ORPHA:1745,Distal duplication 6p syndrome,HPO_root
ORPHA:139536,Distal hereditary motor neuropathy type 5,HPO_root
ORPHA:1307,Distal limb deficiencies-micrognathia syndrome,HPO_root
ORPHA:1636,Distal monosomy 7q36 syndrome,HPO_root
ORPHA:178400,Distal myopathy with anterior tibial onset,HPO_root
ORPHA:488650,"Distal myopathy, Tateyama type",HPO_root
ORPHA:603,"Distal myopathy, Welander type",HPO_root
ORPHA:98911,Distal myotilinopathy,HPO_root
ORPHA:18,Distal renal tubular acidosis,HPO_root
OMIM:602722,"Distal renal tubular acidosis 3, with or without sensorineural hearing loss",HPO_root
ORPHA:314588,Distal triplication 15q syndrome,HPO_root
OMIM:126320,Distichiasis with congenital anomalies of the heart and peripheral,HPO_root
OMIM:223340,Dk phocomelia syndrome,HPO_root
OMIM:223350,Dohle bodies and leukemia,HPO_root
ORPHA:2143,Donnai-Barrow syndrome,HPO_root
OMIM:222448,Donnai-Barrow syndrome,HPO_root
OMIM:246200,Donohue syndrome,HPO_root
ORPHA:508,Donohue syndrome,HPO_root
OMIM:220500,Doors syndrome,HPO_root
ORPHA:70594,Dopa-responsive dystonia due to sepiapterin reductase deficiency,HPO_root
ORPHA:230,Dopamine beta-hydroxylase deficiency,HPO_root
OMIM:223380,"Dopamine beta-hydroxylase, plasma, thermolability of",HPO_root
OMIM:300018,Dosage-Sensitive sex reversal,HPO_root
OMIM:126500,Double nail for fifth toe,HPO_root
ORPHA:3427,Double outlet left ventricle,HPO_root
ORPHA:3426,Double outlet right ventricle,HPO_root
ORPHA:3411,Double uterus-hemivagina-renal agenesis syndrome,HPO_root
ORPHA:79145,Dowling-Degos disease,HPO_root
OMIM:179850,Dowling-Degos disease,HPO_root
OMIM:615327,Dowling-Degos disease 2,HPO_root
OMIM:615674,Dowling-Degos disease 3,HPO_root
OMIM:615696,Dowling-Degos disease 4,HPO_root
OMIM:190685,Down syndrome,HPO_root
ORPHA:870,Down syndrome,HPO_root
OMIM:126600,Doyne honeycomb retinal dystrophy,HPO_root
ORPHA:231,Dracunculiasis,HPO_root
ORPHA:33069,Dravet syndrome,HPO_root
OMIM:618057,"Drug metabolism, altered, CES1-related",HPO_root
OMIM:608902,"Drug metabolism, poor, cyp2d6-relateddrug metabolism, ultrarapid, cyp2d6-related, included",HPO_root
ORPHA:139402,Drug reaction with eosinophilia and systemic symptoms,HPO_root
ORPHA:90037,Drug-induced autoimmune hemolytic anemia,HPO_root
ORPHA:90157,Drug-induced localized lipodystrophy,HPO_root
ORPHA:231111,Drug-induced lupus erythematosus,HPO_root
ORPHA:233,Duane retraction syndrome,HPO_root
OMIM:126800,Duane retraction syndrome 1,HPO_root
OMIM:604356,Duane retraction syndrome 2,HPO_root
OMIM:617041,Duane retraction syndrome 3 with or without deafness,HPO_root
