gene_symbol,n_diseases,max_evidence_score,max_penetrance_score,max_category_score,max_actionability,mean_actionability,is_pediatric,is_category_a,meets_ngsr,inheritance_code,panels,pathogenic_fraction,clinical_actionability,n_pathogenic,combined_actionability
IKBKG,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,"AN_TH, SEIZ, DERM",0.7333333333333333,high,41.0,0.8933333333333333
IL10RA,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,BOW,0.3015873015873015,high,36.0,0.5706349206349206
IL10RB,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,BOW,0.1428571428571428,medium,4.0,0.14214285714285713
IL2RG,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,,0.925925925925926,high,42.0,0.9703703703703704
ILDR1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.175,high,12.0,0.5199999999999999
ILK,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,CM,0.1111111111111111,medium,6.0,0.06944444444444445
INSR,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,GLY,0.3639575971731448,high,99.0,0.7455830388692579
INVS,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, REN",0.3061224489795918,high,56.0,0.5724489795918367
IQCB1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,REN,0.4310344827586206,high,46.0,0.6224137931034482
IRF6,2,4.0,1.0,3.0,1.0,0.6,1,1,1,1.0,DERM,0.3333333333333333,high,40.0,0.7333333333333333
IRS1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,,0.5,medium,4.0,0.225
ISCU,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,1.0,"IEM, HYPOTO",0.3333333333333333,medium,4.0,0.21833333333333332
ISL1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,,,,,0.024999999999999998
ISPD,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SEIZ, HYPOTO",,,,0.44999999999999996
ITGA3,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"REN, PULM, DERM",1.0,high,8.0,0.485
ITGA6,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,DERM,0.1645569620253164,high,24.0,0.15082278481012656
ITGA7,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,HYPOTO,0.2022471910112359,high,34.0,0.10589887640449436
ITGB4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"REN, DERM",0.4939759036144578,high,111.0,0.7975903614457831
IVD,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, GLY, SEIZ",0.3410404624277456,high,37.0,0.7364161849710982
IYD,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,THYR,0.217391304347826,high,4.0,0.1119565217391304
JAG1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"BIL, CHD",0.6231155778894473,high,226.0,0.8492462311557789
JAK3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,,0.270440251572327,high,39.0,0.5581761006289307
JPH2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,"CM, COND",0.2428571428571428,high,32.0,0.12214285714285712
JUP,2,3.0,1.0,3.0,0.75,0.525,1,1,1,1.0,"CM, COND, DERM",0.4508670520231214,high,156.0,0.6303468208092485
KANSL1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"THYR, SEIZ",0.1833740831295843,high,73.0,0.5233496332518337
KARS,2,2.0,0.85,1.0,0.14166666666666666,0.09166666666666666,1,0,0,0.0,"HL, HYPOTO",,,,0.08499999999999999
KAT6B,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"THYR, SEIZ",0.35,high,64.0,0.59
KBTBD13,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.1470588235294117,high,18.0,0.5088235294117647
KCNA1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,SEIZ,0.218978102189781,high,58.0,0.6875912408759124
KCNA5,1,3.0,1.0,2.0,0.5,0.5,0,0,1,1.0,COND,0.3783783783783784,high,28.0,0.45135135135135135
KCND3,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,COND,0.5294117647058824,high,14.0,0.23676470588235296
KCNE1,2,4.0,1.0,3.0,1.0,0.7,1,1,1,1.0,"COND, HL|COND",0.2925531914893617,high,47.0,0.7170212765957447
KCNE1L,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,COND,,,,0.024999999999999998
KCNE2,1,3.0,0.6,2.0,0.3,0.3,1,0,1,1.0,"THYR, COND",0.4861111111111111,high,35.0,0.37444444444444447
KCNE3,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,COND,0.2083333333333333,high,10.0,0.10833333333333331
KCNH2,1,4.0,0.6,2.0,0.39999999999999997,0.39999999999999997,1,0,1,1.0,"COND, CHD, SEIZ",0.50390625,high,586.0,0.44156249999999997
KCNJ1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"COND, REN, SEIZ",0.3406593406593406,high,25.0,0.5862637362637362
KCNJ11,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"GLY, SEIZ, HYPOTO",0.5609756097560976,high,124.0,0.8243902439024391
KCNJ18,1,2.0,0.15,1.0,0.024999999999999998,0.024999999999999998,1,0,0,1.0,HYPOTO,0.0,low,0.0,0.014999999999999998
KCNJ2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,COND,0.4104046242774566,high,122.0,0.7641618497109827
KCNJ5,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,COND,0.1785714285714285,high,26.0,0.09642857142857139
KCNJ8,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,COND,0.1176470588235294,medium,4.0,0.07205882352941176
KCNQ1,2,4.0,1.0,3.0,0.75,0.575,1,1,1,1.0,"THYR, COND, HL",0.5659640905542545,high,433.0,0.6763856362217018
KCNQ1OT1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,6.0,THYR,0.0909090909090909,low,1.0,0.12136363636363635
KCNQ2,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,1,0,0,1.0,SEIZ,0.5935374149659864,high,267.0,0.35741496598639455
KCNQ3,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,1,0,0,1.0,SEIZ,0.2151394422310757,high,100.0,0.20605577689243026
KCNQ4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HL,0.3424657534246575,high,46.0,0.586986301369863
KCTD7,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.2375690607734806,high,41.0,0.5450276243093922
KDM5B,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CHD,0.5,low,2.0,0.225
KDM6A,1,3.0,1.0,3.0,0.75,0.75,1,1,1,3.0,SEIZ,0.4831460674157303,high,32.0,0.6432584269662921
KIAA1279,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"BOW, SEIZ",,,,0.08499999999999999
KIF1B,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,HYPOTO,0.2248520710059171,high,76.0,0.11494082840236683
KIF21A,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.1304347826086956,high,22.0,0.5021739130434781
KIF22,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,1.0,SK,0.4137931034482758,high,6.0,0.2505172413793103
KIT,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,BOW,0.4020618556701031,high,111.0,0.7608247422680412
KLF1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,1.0,AN_TH,0.5666666666666667,high,24.0,0.31166666666666665
KLHL40,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.2941176470588235,high,8.0,0.5676470588235294
KLHL41,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.4166666666666667,high,8.0,0.6166666666666667
KMT2D,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"CHD, SEIZ",0.5341726618705036,high,538.0,0.8136690647482014
KPTN,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,SEIZ,1.0,medium,4.0,0.485
KRAS,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"CHD, AN_TH, SEIZ, DERM",0.3715846994535519,high,94.0,0.7486338797814207
KRT14,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,DERM,0.4653465346534653,high,80.0,0.7861386138613862
KRT16,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,DERM,0.72,high,30.0,0.738
KRT17,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,DERM,0.7272727272727273,high,26.0,0.740909090909091
KRT18,1,2.0,0.15,1.0,0.024999999999999998,0.024999999999999998,1,0,0,1.0,BOW,0.0526315789473684,low,2.0,0.03605263157894736
KRT5,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,DERM,0.3231707317073171,high,86.0,0.7292682926829268
KRT6A,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,DERM,0.4473684210526316,high,24.0,0.6289473684210526
KRT6B,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,1.0,DERM,1.0,medium,4.0,0.485
KRT8,1,2.0,0.15,1.0,0.024999999999999998,0.024999999999999998,1,0,0,1.0,BOW,0.0,low,0.0,0.014999999999999998
L1CAM,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"BOW, SEIZ, HYPOTO",0.654054054054054,high,101.0,0.8616216216216216
LAMA2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"SEIZ, HYPOTO",0.5344563552833078,high,304.0,0.8137825421133231
LAMA3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"PULM, DERM",0.3401360544217687,high,48.0,0.7360544217687075
LAMA4,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,CM,0.24,high,106.0,0.121
LAMB2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,,0.3595505617977528,high,54.0,0.7438202247191011
LAMB3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.364963503649635,high,84.0,0.7459854014598539
LAMC2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.2831858407079646,high,60.0,0.7132743362831858
LAMP2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,"CM, IEM, HYPOTO",0.5018181818181818,high,110.0,0.8007272727272727
LARGE,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SEIZ, HYPOTO",,,,0.44999999999999996
LARS,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"IEM, GLY, HYPOTO",,,,0.08499999999999999
LARS2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,HL,0.2631578947368421,high,12.0,0.13026315789473683
LBR,2,3.0,1.0,3.0,0.75,0.3958333333333333,1,1,1,0.0,"BIL, SK, SEIZ",0.4262295081967213,high,50.0,0.6204918032786885
LDB3,1,3.0,1.0,1.0,0.25,0.25,0,0,0,1.0,"CM, COND, HYPOTO",0.2844243792325056,high,122.0,0.2637697516930022
LDLR,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,,0.7707386363636364,high,1430.0,0.9082954545454546
LEPR,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,THYR,0.3225806451612903,high,18.0,0.5790322580645161
LGI1,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,1,0,0,1.0,SEIZ,0.5294117647058824,high,46.0,0.33176470588235296
LHB,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,,0.6666666666666666,high,12.0,0.3516666666666667
LHFPL5,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.0879120879120879,high,14.0,0.4851648351648351
LHX3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.3535353535353535,high,33.0,0.5914141414141414
LIFR,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SK,0.1690140845070422,high,38.0,0.5176056338028169
LIG4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.2567567567567567,high,32.0,0.5527027027027026
LIPA,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, IEM",0.4363636363636363,high,46.0,0.6245454545454545
LITAF,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.145985401459854,high,18.0,0.5083941605839416
LMBRD1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"THROM, IEM, SEIZ",0.2571428571428571,high,16.0,0.5528571428571428
LMNA,3,4.0,1.0,3.0,1.0,0.7166666666666667,1,1,1,1.0,"CM, COND, SK, HYPOTO",0.5644599303135889,high,462.0,0.8257839721254355
LMNB2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,,0.1333333333333333,low,2.0,0.07833333333333332
LMOD3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.8333333333333334,high,8.0,0.7833333333333333
LMX1B,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,REN,0.1174603174603174,high,33.0,0.646984126984127
LOXHD1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.4488188976377952,high,220.0,0.629527559055118
LPIN2,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,DERM,0.1333333333333333,high,34.0,0.1383333333333333
LPP,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CHD,0.0,low,0.0,0.024999999999999998
LRP2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"CHD, REN, SEIZ",0.3274021352313167,high,176.0,0.5809608540925266
LRP4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"THYR, REN, SK",0.3140495867768595,high,72.0,0.5756198347107437
LRP5,2,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"HL, SK",0.5336322869955157,high,101.0,0.8134529147982063
LRPPRC,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.3103448275862069,high,83.0,0.5741379310344827
LRRC6,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,PULM,,,,0.44999999999999996
LRRK2,1,3.0,0.6,1.0,0.15,0.15,0,0,0,1.0,,0.1793103448275862,high,72.0,0.16172413793103446
LRSAM1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.373134328358209,high,38.0,0.5992537313432835
LRTOMT,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.2467532467532467,high,36.0,0.5487012987012987
LTBP4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"PULM, BOW, DERM",0.3111111111111111,high,24.0,0.5744444444444444
LUM,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,,0.0,low,0.0,0.024999999999999998
LYST,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.3205417607223476,high,124.0,0.728216704288939
LYZ,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,0,0,0,1.0,REN,0.15625,high,10.0,0.1475
MAFB,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"REN, SK",0.2619047619047619,high,20.0,0.5547619047619048
MAGI2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,SEIZ,0.2244897959183673,high,20.0,0.5397959183673469
MAN2B1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,IEM,0.5625,high,52.0,0.6749999999999999
MAP2K1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"CHD, AN_TH, SEIZ, DERM",0.2569832402234637,high,26.0,0.7027932960893855
MAP2K2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"CHD, AN_TH, SEIZ, DERM",0.2075471698113207,high,52.0,0.6830188679245283
MAPK10,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,SEIZ,0.0,low,0.0,0.024999999999999998
MAPT,1,3.0,0.6,1.0,0.15,0.15,0,0,0,1.0,,0.1928020565552699,high,69.0,0.16712082262210798
MARVELD2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.3620689655172414,high,38.0,0.5948275862068966
MAT1A,1,3.0,0.6,1.0,0.15,0.15,1,0,0,0.0,"THROM, IEM",0.2205882352941176,high,30.0,0.17823529411764705
MATN4,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,,1.0,low,0.0,0.42500000000000004
MBTPS2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,2.0,DERM,0.5625,high,18.0,0.6749999999999999
MCCC1,1,4.0,0.6,2.0,0.39999999999999997,0.39999999999999997,1,0,1,0.0,"IEM, GLY, SEIZ",0.5454545454545454,high,46.0,0.45818181818181813
MCCC2,1,4.0,0.6,2.0,0.39999999999999997,0.39999999999999997,1,0,1,0.0,"IEM, GLY, SEIZ",0.4324324324324324,high,32.0,0.412972972972973
MCEE,1,2.0,0.4,1.0,0.06666666666666667,0.06666666666666667,1,0,0,0.0,"THROM, IEM, SEIZ",0.3125,high,10.0,0.165
MCFD2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,THROM,0.1298701298701298,high,18.0,0.5019480519480519
MCOLN1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.7,high,38.0,0.8799999999999999
MCPH1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.3745704467353952,high,100.0,0.599828178694158
MECP2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,SEIZ,0.570414201183432,high,604.0,0.8281656804733728
MED12,1,3.0,1.0,3.0,0.75,0.75,1,1,1,2.0,"SEIZ, HYPOTO",0.3191489361702128,high,74.0,0.577659574468085
MED13L,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CHD,0.6666666666666666,high,37.0,0.2916666666666667
MED20,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CHD,0.0,low,0.0,0.024999999999999998
MED25,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,HYPOTO,0.24,high,10.0,0.121
MEFV,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BOW, REN",0.5257352941176471,high,270.0,0.8102941176470588
MEGF10,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.2598425196850393,high,64.0,0.5539370078740157
MEN1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,,0.64453125,high,260.0,0.8578125
MESP2,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,SK,0.2444444444444444,high,22.0,0.18277777777777776
MFN2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"IEM, HYPOTO",0.4243421052631579,high,93.0,0.7697368421052632
MFSD8,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ",0.28,high,44.0,0.5619999999999999
MGAT2,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,HYPOTO,0.2195121951219512,high,16.0,0.17280487804878047
MGP,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SK,0.1904761904761904,high,10.0,0.5261904761904761
MIB1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CM,0.2857142857142857,medium,4.0,0.1392857142857143
MIR96,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,HL,0.4,medium,4.0,0.18500000000000003
MITF,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"HL, DERM",0.2804878048780488,high,42.0,0.5621951219512195
MKKS,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,REN,0.3617021276595745,high,26.0,0.5946808510638297
MKS1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, REN, SK",0.6521739130434783,high,110.0,0.7108695652173913
MLC1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"SEIZ, HYPOTO",0.4032258064516129,high,34.0,0.7612903225806451
MLH1,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,0,0,0,1.0,,0.6725978647686833,high,1600.0,0.38903914590747335
MLPH,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,DERM,0.8571428571428571,medium,2.0,0.3678571428571429
MLYCD,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, GLY, SEIZ",0.3050847457627119,high,36.0,0.5720338983050848
MMAA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"THROM, IEM, GLY, SEIZ",0.2511627906976744,high,44.0,0.7004651162790697
MMAB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"THROM, IEM, GLY, SEIZ",0.2519685039370078,high,50.0,0.7007874015748031
MMACHC,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"THROM, IEM, GLY, SEIZ",0.4023668639053254,high,54.0,0.7609467455621302
MMADHC,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"THROM, IEM, GLY, SEIZ",0.4597701149425287,high,34.0,0.6339080459770114
MOCS1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.1458333333333333,high,22.0,0.5083333333333333
MOCS2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.392156862745098,high,34.0,0.6068627450980392
MOGS,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,"SEIZ, HYPOTO",0.3846153846153846,high,18.0,0.17884615384615385
MPDU1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"SEIZ, HYPOTO",0.3333333333333333,high,18.0,0.21833333333333332
MPI,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"GLY, SEIZ, HYPOTO",0.3888888888888889,high,20.0,0.6055555555555555
MPL,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,AN_TH,0.3661971830985915,high,42.0,0.5964788732394366
MPV17,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, IEM, GLY, SEIZ, HYPOTO",0.5952380952380952,high,26.0,0.6880952380952381
MPZ,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,HYPOTO,0.6915422885572139,high,93.0,0.8766169154228856
MRPS16,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,"IEM, HYPOTO",0.2325581395348837,high,10.0,0.11802325581395348
MRPS22,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"IEM, HYPOTO",0.52,high,24.0,0.29300000000000004
MSH2,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,0,0,0,1.0,,0.7096569250317663,high,2000.0,0.4038627700127065
MSH6,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,0,0,0,1.0,,0.5673207036535859,high,1529.0,0.34692828146143434
MSRB3,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,HL,0.4,high,10.0,0.18500000000000003
MSX2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,SEIZ,0.2333333333333333,high,21.0,0.5433333333333332
MT-ND1,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,1,0,0,4.0,HYPOTO,0.1794871794871795,high,4.0,0.19179487179487179
MT-ND4,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,1,0,0,4.0,HYPOTO,0.2222222222222222,medium,2.0,0.20888888888888887
MT-ND6,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,1,0,0,4.0,HYPOTO,0.5555555555555556,high,8.0,0.3422222222222222
MTHFR,1,4.0,0.6,2.0,0.39999999999999997,0.39999999999999997,1,0,1,0.0,THROM,0.576530612244898,high,75.0,0.47061224489795916
MTM1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,HYPOTO,0.8757062146892656,high,248.0,0.9502824858757062
MTO1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,,0.2777777777777778,high,8.0,0.13611111111111113
MTR,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"THROM, IEM, SEIZ",0.1404011461318051,high,45.0,0.506160458452722
MTRR,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"THROM, IEM, SEIZ",0.25,high,31.0,0.5499999999999999
MTTP,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,,0.2229299363057325,high,33.0,0.5391719745222929
MUC5B,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,PULM,0.0854700854700854,high,10.0,0.05918803418803416
MURC,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,CM,,,,0.024999999999999998
MUSK,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.3939393939393939,high,44.0,0.6075757575757575
MUT,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"THROM, IEM, GLY, SEIZ",,,,0.6
MUTYH,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,,0.6431014823261118,high,474.0,0.8572405929304447
MVK,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,DERM,0.4370860927152318,high,84.0,0.6248344370860927
MYBPC1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,1.0,HYPOTO,0.1639344262295081,high,18.0,0.15057377049180323
MYBPC3,2,4.0,0.6,2.0,0.39999999999999997,0.19999999999999998,1,0,1,1.0,CM,0.5516539440203563,high,808.0,0.4606615776081425
MYCN,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"REN, SK",0.6470588235294118,high,20.0,0.7088235294117646
MYH11,1,3.0,0.6,2.0,0.3,0.3,1,0,1,1.0,CHD,0.3485868102288021,high,253.0,0.31943472409152085
MYH14,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HL,0.2580645161290322,high,96.0,0.5532258064516129
MYH2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.3664921465968586,high,66.0,0.5965968586387433
MYH3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,HYPOTO,0.3227848101265823,high,96.0,0.7291139240506329
MYH6,3,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,"CM, CHD|CM",0.2016348773841962,high,147.0,0.10565395095367848
MYH7,7,4.0,1.0,3.0,1.0,0.419047619047619,1,1,1,1.0,"CM, COND, CHD, HYPOTO",0.4257602862254025,high,669.0,0.770304114490161
MYH9,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"HL, AN_TH, REN",0.3148558758314856,high,124.0,0.5759423503325942
MYL2,1,3.0,0.6,2.0,0.3,0.3,1,0,1,1.0,CM,0.3333333333333333,high,64.0,0.31333333333333335
