gene_symbol,mim_number,entry_type
BPIFB4,615718.0,gene
TUNAR,615719.0,gene
SLC7A14,615720.0,gene
KIR2DL5B,615727.0,gene
SBNO2,615729.0,gene
DOCK7,615730.0,gene
NSUN5,615732.0,gene
BUD23,615733.0,gene
WDR47,615734.0,gene
ECSCR,615736.0,gene
IZUMO1R,615737.0,gene
VPS51,615738.0,gene
POU5F1B,615739.0,gene
TBC1D5,615740.0,gene
DELE1,615741.0,gene
RGP1,615742.0,gene
SETD5,615743.0,gene
ZXDC,615746.0,gene
CEACAM8,615747.0,gene
WASHC4,615748.0,gene
POM121,615753.0,gene
POM121C,615754.0,gene
FOXR1,615755.0,gene
SECISBP2L,615756.0,gene
KIZ,615757.0,gene
KIDINS220,615759.0,gene
GRXCR2,615762.0,gene
LSINCT5,615764.0,gene
SLC16A11,615765.0,gene
MTCL1,615766.0,gene
FAM169A,615769.0,gene
WFDC21P,615772.0,gene
SDHAF3,615773.0,gene
SYCE3,615775.0,gene
CROCC,615776.0,gene
CLDN15,615778.0,gene
AP1S3,615781.0,gene
CIART,615782.0,gene
NAT16,615783.0,gene
GPX7,615784.0,gene
NACC2,615786.0,gene
NADK2,615787.0,gene
N4BP2L2,615788.0,gene
AHDC1,615790.0,gene
NUDT18,615791.0,gene
NUDT15,615792.0,gene
ISM1,615793.0,gene
FNDC3A,615794.0,gene
FSIP1,615795.0,gene
FSIP2,615796.0,gene
HCG9,615797.0,gene
CLDN6,615798.0,gene
CLDN9,615799.0,gene
FSCN3,615800.0,gene
URAD,615804.0,gene
URAHP,615805.0,gene
SLC15A4,615806.0,gene
TMA7,615808.0,gene
C11ORF54,615810.0,gene
PPIL3,615811.0,gene
FAM193B,615813.0,gene
STYX,615814.0,gene
SENCR,615815.0,gene
RRP8,615818.0,gene
SULT1A4,615819.0,gene
DCAF8,615820.0,gene
SLX1A,615822.0,gene
SLX1B,615823.0,gene
SUSD2,615825.0,gene
STPG1,615826.0,gene
SUSD4,615827.0,gene
LYRM7,615831.0,gene
UBE2QL1,615832.0,gene
STK38L,615836.0,gene
DECR2,615839.0,gene
DCTPP1,615840.0,gene
DEGS1,615843.0,gene
TKFC,615844.0,gene
MIR190A,615845.0,gene
CEP83,615847.0,gene
VPS53,615850.0,gene
RAB6B,615852.0,gene
PAOX,615853.0,gene
SMOX,615854.0,gene
TMTC1,615855.0,gene
TMTC2,615856.0,gene
OGFOD1,615857.0,gene
RSBN1,615858.0,gene
CEP97,615864.0,gene
NEURL4,615865.0,gene
TBC1D32,615867.0,gene
SPINK6,615868.0,gene
TNFAIP8L1,615869.0,gene
IFT27,615870.0,gene
RSL1D1,615874.0,gene
RWDD3,615875.0,gene
RSPH3,615876.0,gene
ARHGAP39,615880.0,gene
RABGAP1,615882.0,gene
APMAP,615884.0,gene
FAM83G,615886.0,gene
DYNC1LI1,615890.0,gene
ZBTB8OS,615891.0,gene
NEURL1B,615893.0,gene
ZNF407,615894.0,gene
NDUFAF7,615898.0,gene
OLFML2A,615899.0,gene
AGBL5,615900.0,gene
NCCRP1,615901.0,gene
PPP2R3C,615902.0,gene
CHCHD10,615903.0,gene
PXDNL,615904.0,gene
OBI1,615906.0,gene
MIR520C,615908.0,gene
NAXD,615910.0,gene
GSTCD,615912.0,gene
PM20D2,615913.0,gene
CDKN2AIP,615914.0,gene
ZPLD1,615915.0,gene
PRR11,615920.0,gene
PERM1,615921.0,gene
RFLNA,615927.0,gene
RFLNB,615928.0,gene
ANKRD17,615929.0,gene
CAHM,615930.0,gene
PRR16,615931.0,gene
KCTD20,615932.0,gene
BTBD10,615933.0,gene
ARHGAP42,615936.0,gene
HACD2,615939.0,gene
HACD3,615940.0,gene
HACD4,615941.0,gene
MAGI3,615943.0,gene
C2CD3,615944.0,gene
TMEM98,615949.0,gene
SPEG,615950.0,gene
ZSWIM6,615951.0,gene
CCDC183,615955.0,gene
CCDC151,615956.0,gene
SLX4IP,615958.0,gene
MIR99AHG,615964.0,gene
MIR100HG,615965.0,gene
CYP2W1,615967.0,gene
MYCNUT,615968.0,gene
TMEM129,615975.0,gene
FOXCUT,615976.0,gene
MIR339,615977.0,gene
DEFB119,615997.0,gene
RNF10,615998.0,gene
COA8,616003.0,gene
COPS4,616008.0,gene
COPS7A,616009.0,gene
COPS7B,616010.0,gene
COPS8,616011.0,gene
JAGN1,616012.0,gene
TRMT10A,616013.0,gene
RNF25,616014.0,gene
RNF180,616015.0,gene
PPM1H,616016.0,gene
TRIM69,616017.0,gene
RCOR2,616019.0,gene
CYYR1,616020.0,gene
CYYR1-AS1,616021.0,gene
SCAF4,616023.0,gene
SCAF8,616024.0,gene
ANLN,616027.0,gene
CCDC141,616031.0,gene
FOXJ3,616035.0,gene
MIR494,616036.0,gene
TSTD1,616041.0,gene
PCAT1,616043.0,gene
PSTPIP2,616046.0,gene
CFAP97,616047.0,gene
APTR,616048.0,gene
TOMM34,616049.0,gene
ELP2,616054.0,gene
TUSC7,616057.0,gene
TARID,616058.0,gene
MGA,616061.0,gene
ANKLE2,616062.0,gene
TINAGL1,616064.0,gene
PIANP,616065.0,gene
SOHLH2,616066.0,gene
HOXA-AS2,616068.0,gene
CCDC113,616070.0,gene
C7ORF31,616071.0,gene
HP1BP3,616072.0,gene
DEPDC1B,616073.0,gene
CKLF,616074.0,gene
DEFB121,616075.0,gene
DEFB123,616076.0,gene
DEFB122,616077.0,gene
C12ORF4,616082.0,gene
ZNF37A,616085.0,gene
SPRTN,616086.0,gene
RHEX,616088.0,gene
MIR802,616090.0,gene
METTL17,616091.0,gene
FALEC,616092.0,gene
MHRT,616096.0,gene
UQCC3,616097.0,gene
TMEM240,616101.0,gene
TMX3,616102.0,gene
LRIT1,616103.0,gene
RBPJL,616104.0,gene
SNX14,616105.0,gene
FAR1,616107.0,gene
C11ORF80,616109.0,gene
DTX4,616110.0,gene
LMOD3,616112.0,gene
CHD6,616114.0,gene
CFAP126,616119.0,gene
CWF19L1,616120.0,gene
GVINP1,616121.0,predominantly phenotypes
FAM86B1,616122.0,gene
FAM86B2,616123.0,gene
FAM86C1P,616124.0,gene
PRMT9,616125.0,gene
FAM89B,616128.0,gene
LURAP1,616129.0,gene
LURAP1L,616130.0,gene
GACAT2,616131.0,gene
GACAT3,616132.0,gene
MPV17L2,616133.0,gene
H3-5,616134.0,gene
IFIT5,616135.0,gene
RNF220,616136.0,gene
MIR873,616137.0,gene
MACROH2A2,616141.0,gene
FAM98B,616142.0,gene
LYPLA2,616143.0,gene
WDR73,616144.0,gene
TGDS,616146.0,gene
CDK15,616147.0,gene
TRIM59,616148.0,gene
SLC25A36,616149.0,gene
SLC25A48,616150.0,gene
SLC25A52,616153.0,gene
FAR2,616156.0,gene
DHRS13,616157.0,gene
DHRS11,616159.0,gene
DHRS7B,616160.0,gene
DHRS7C,616161.0,gene
SDR39U1,616162.0,gene
DHRS12,616163.0,gene
SDR42E1,616164.0,gene
DCUN1D3,616167.0,gene
TOMM6,616168.0,gene
TOMM5,616169.0,gene
NSRP1,616173.0,gene
CKAP2L,616174.0,gene
UBE2J1,616175.0,gene
DDRGK1,616177.0,gene
TMEM132E,616178.0,gene
TXNDC16,616179.0,gene
GOLGA8A,616180.0,gene
ZNF713,616181.0,gene
TMEM107,616183.0,gene
CLUH,616184.0,gene
CMTR1,616189.0,gene
CMTR2,616190.0,gene
DLGAP4,616191.0,gene
UTP15,616194.0,gene
WDR43,616195.0,gene
DCAF13,616196.0,gene
NOL10,616197.0,gene
SLC38A9,616203.0,gene
MIR648,616205.0,gene
NBAT1,616206.0,gene
NRAV,616207.0,gene
C4ORF46,616210.0,gene
ZNF292,616213.0,gene
CREB3L1,616215.0,gene
TBC1D13,616218.0,gene
ANGPTL8,616223.0,gene
ATG2A,616225.0,gene
ATG2B,616226.0,gene
MEIKIN,616232.0,gene
WDCP,616234.0,gene
KATNBL1,616235.0,gene
CHADL,616236.0,gene
KNDC1,616237.0,gene
ZBTB49,616238.0,gene
OLMALINC,616240.0,gene
METRNL,616241.0,gene
TMCC1,616242.0,gene
TMEM131L,616243.0,gene
CHCHD2,616244.0,gene
EMC4,616245.0,gene
MRLN,616246.0,gene
NWD1,616250.0,gene
TCAF1,616251.0,gene
TCAF2,616252.0,gene
GSX2,616253.0,gene
CLPB,616254.0,gene
CLEC4G,616256.0,gene
FKBP9,616257.0,gene
SNHG14,616259.0,gene
PUS7,616261.0,gene
KLHL21,616262.0,gene
MAFTRR,616264.0,gene
MIR520G,616272.0,gene
PCAT29,616273.0,gene
MIR4276,616274.0,gene
FAM136A,616275.0,gene
PUS3,616283.0,gene
FLG2,616284.0,gene
FMNL2,616285.0,gene
FMNL3,616288.0,gene
ZNF658,616290.0,gene
SAXO1,616292.0,gene
HRNR,616293.0,gene
MCTP1,616296.0,gene
MCTP2,616297.0,gene
CD300LD,616301.0,gene
FOXK1,616302.0,gene
WDR91,616303.0,gene
FRMD4A,616305.0,gene
FSBP,616306.0,gene
BGLT3,616308.0,gene
FRMD5,616309.0,gene
ARHGAP11B,616310.0,gene
LEMD2,616312.0,gene
PAXX,616315.0,gene
FAM168A,616316.0,gene
GDPD1,616317.0,gene
GDPD3,616318.0,gene
RNF138,616319.0,gene
FAHD1,616320.0,gene
CHAMP1,616327.0,gene
ARMT1,616332.0,gene
WSPAR,616333.0,gene
TMEM100,616334.0,gene
AKR1B15,616336.0,gene
SOCS4,616337.0,gene
SOX2-OT,616338.0,gene
TP53COR1,616343.0,gene
TTC23L,616344.0,gene
PRDM11,616347.0,gene
ZNF695,616348.0,gene
SORBS2,616349.0,gene
PARTICL,616350.0,gene
ACBD6,616352.0,gene
MIR31HG,616356.0,gene
MIR379,616358.0,gene
COQ5,616359.0,gene
TMEM135,616360.0,gene
SPRR4,616363.0,gene
SCYL2,616365.0,gene
DCAF4,616372.0,gene
BEND3,616374.0,gene
UNK,616375.0,gene
MIR656,616376.0,gene
PRODH2,616377.0,gene
UBXN1,616378.0,gene
UBXN7,616379.0,gene
LAMB4,616380.0,gene
ZCCHC8,616381.0,gene
UGT2A3,616382.0,gene
UGT3A1,616383.0,gene
UGT3A2,616384.0,gene
LINC01018,616385.0,gene
KCTD17,616386.0,gene
DRAIC,616387.0,gene
UBTD1,616388.0,gene
RANBP3L,616391.0,gene
SKINT1L,616392.0,predominantly phenotypes
SCMH1,616396.0,gene
PXMP4,616397.0,gene
SPDL1,616401.0,gene
TP53TG1,616403.0,gene
POLR1A,616404.0,gene
AAK1,616405.0,gene
PYCR2,616406.0,gene
PYCR3,616408.0,gene
TXNDC5,616412.0,gene
ADGRL1,616416.0,gene
ADGRL3,616417.0,gene
ADGRL4,616419.0,gene
TEFM,616422.0,gene
DHX30,616423.0,gene
SETD6,616424.0,gene
CEP192,616426.0,gene
AKAIN1,616427.0,gene
SUSD3,616429.0,gene
GPAT2,616431.0,gene
ARHGEF18,616432.0,gene
IST1,616434.0,gene
TNFAIP8L3,616438.0,gene
SLC32A1,616440.0,gene
OVOL2,616441.0,gene
OVOL3,616442.0,gene
ZMYM5,616443.0,gene
RBM19,616444.0,gene
LEXM,616446.0,gene
VIRMA,616447.0,gene
RAB12,616448.0,gene
EFHD2,616450.0,gene
ZC3H13,616453.0,gene
ZNF408,616454.0,gene
INO80B,616456.0,gene
PRDM12,616458.0,gene
ZNF232,616463.0,gene
ECD,616464.0,gene
VPS50,616465.0,gene
UNC5D,616466.0,gene
DPCD,616467.0,gene
UBAP2L,616472.0,gene
MIR558,616473.0,gene
ZSCAN26,616474.0,gene
CEP72,616475.0,gene
AGBL4,616476.0,gene
NRBF2,616477.0,gene
LRGUK,616478.0,gene
KIAA1328,616480.0,gene
TAX1BP3,616484.0,gene
ZBTB21,616485.0,gene
EWSAT1,616492.0,gene
TASOR,616493.0,gene
ARL6IP6,616495.0,gene
NEMP1,616496.0,gene
NEMP2,616497.0,gene
RETREG3,616498.0,gene
TMEM203,616499.0,gene
METTL14,616504.0,gene
NDNF,616506.0,gene
SLC39A11,616508.0,gene
GNPNAT1,616510.0,gene
RNF152,616512.0,gene
LARP4B,616513.0,gene
MCRIP1,616514.0,gene
SLC38A6,616518.0,gene
PDE12,616519.0,gene
AHCYL2,616520.0,gene
DCUN1D5,616522.0,gene
MFAP3L,616523.0,gene
TMEM139,616524.0,gene
SLC38A10,616525.0,gene
SLC38A11,616526.0,gene
SFR1,616527.0,gene
SWI5,616528.0,gene
YTHDF1,616529.0,gene
YTHDC2,616530.0,gene
DDX31,616533.0,gene
CST9L,616536.0,gene
VSTM2L,616537.0,gene
GSX1,616542.0,gene
CST9,616543.0,gene
PRELID3A,616545.0,gene
LYG2,616547.0,gene
LYPLAL1,616548.0,gene
TMEM120A,616550.0,gene
TMEM120B,616551.0,gene
CARNMT1,616552.0,gene
SPAG17,616554.0,gene
LRRC37A,616555.0,gene
LRRC37A2,616556.0,gene
LRRC37A3,616557.0,gene
LRRC37B,616558.0,gene
CD300H,616560.0,gene
RASAL3,616561.0,gene
SLK,616563.0,gene
ANKRD30B,616565.0,gene
DAPK2,616567.0,gene
CSAD,616569.0,gene
CLEC18A,616571.0,gene
CLEC18B,616572.0,gene
CLEC18C,616573.0,gene
MICOS10,616574.0,gene
LENG8,616575.0,gene
ZBTB1,616578.0,gene
KDM4E,616581.0,gene
LSR,616582.0,gene
SPATA31A7,616584.0,gene
RSPRY1,616585.0,gene
FAM118B,616587.0,gene
DHFR2,616588.0,gene
ZBTB5,616590.0,gene
ZBTB7C,616591.0,gene
C1QTNF12,616593.0,gene
ASAP3,616594.0,gene
ZBTB2,616595.0,gene
ARL8B,616596.0,gene
ARL8A,616597.0,gene
BORCS5,616598.0,gene
BORCS6,616599.0,gene
BORCS7,616600.0,gene
BORCS8,616601.0,gene
GSKIP,616605.0,gene
KBTBD8,616607.0,gene
MACIR,616608.0,gene
TMEM65,616609.0,gene
CASC15,616610.0,gene
LINC00461,616611.0,gene
COL6A4P2,616612.0,gene
COL6A6,616613.0,gene
HPF1,616614.0,gene
CSGALNACT1,616615.0,gene
CSGALNACT2,616616.0,gene
ACBD5,616618.0,gene
DUBR,616619.0,gene
WDR12,616620.0,gene
DDX27,616621.0,gene
FAM30A,616623.0,gene
NCBP3,616624.0,gene
CERCAM,616626.0,gene
PODXL2,616627.0,gene
FAM220A,616628.0,gene
NRSN1,616630.0,gene
PRR12,616633.0,gene
SNED1,616634.0,gene
CYHR1,616635.0,gene
TBC1D16,616637.0,gene
PRDM8,616639.0,gene
RNF141,616641.0,gene
C6ORF89,616642.0,gene
HDGFL3,616643.0,gene
CUZD1,616644.0,gene
KRT25,616646.0,gene
KATNIP,616650.0,gene
PNISR,616653.0,gene
SIPA1L3,616655.0,gene
COMMD8,616656.0,gene
MICOS13,616658.0,gene
TBC1D17,616659.0,gene
TMEM175,616660.0,gene
MORC2,616661.0,gene
THUMPD1,616662.0,gene
SNORD118,616663.0,gene
SNORD13,616664.0,gene
SYPL1,616665.0,gene
SEZ6,616666.0,gene
SEZ6L2,616667.0,gene
ESYT1,616670.0,gene
KRT76,616671.0,gene
SKA1,616673.0,gene
SKA2,616674.0,gene
KRT26,616675.0,gene
KRT27,616676.0,gene
KRT28,616677.0,gene
KRT39,616678.0,gene
KRT40,616679.0,gene
SYNCRIP,616686.0,gene
CEP104,616690.0,gene
ESYT2,616691.0,gene
ESYT3,616692.0,gene
ASIC5,616693.0,gene
ECPAS,616694.0,gene
STYXL1,616695.0,gene
KIAA0040,616696.0,gene
ZNF593,616698.0,gene
COMMD2,616699.0,gene
COMMD3,616700.0,gene
COMMD4,616701.0,gene
ZNF589,616702.0,gene
COMMD7,616703.0,gene
COMMD10,616704.0,gene
PARP11,616706.0,gene
A4GNT,616709.0,gene
TAOK3,616711.0,gene
STARD7,616712.0,gene
PIPOX,616713.0,gene
HBP1,616714.0,gene
TMX2,616715.0,gene
TEX10,616717.0,gene
NGRN,616718.0,gene
DDX60L,616725.0,gene
PHF21B,616727.0,gene
OR2W3,616729.0,gene
NEK5,616731.0,gene
CCDC174,616735.0,gene
PRDM13,616741.0,gene
NOP58,616742.0,gene
RGL3,616743.0,gene
BOD1,616745.0,gene
BOD1L1,616746.0,gene
CHPT1,616747.0,gene
ENTPD8,616748.0,gene
ZDHHC16,616750.0,gene
CEPT1,616751.0,gene
NSG2,616752.0,gene
ENTPD7,616753.0,gene
TRIM62,616755.0,gene
TMEM150A,616757.0,gene
KDF1,616758.0,gene
NOSIP,616759.0,gene
SUSD6,616761.0,gene
CCSAP,616762.0,gene
SLC46A3,616764.0,gene
SAMD11,616765.0,gene
TMX4,616766.0,gene
CAPNS2,616767.0,gene
TUBB8,616768.0,gene
NIT2,616769.0,gene
MIR218-1,616770.0,gene
MIR218-2,616771.0,gene
MAN1C1,616772.0,gene
MIGA1,616773.0,gene
MIGA2,616774.0,gene
ZNF683,616775.0,gene
DUSP15,616776.0,gene
DUSP22,616778.0,gene
GCNT4,616782.0,gene
UBXN10,616783.0,gene
PHTF2,616785.0,gene
MAPKBP1,616786.0,gene
CLUAP1,616787.0,gene
PPP4R4,616790.0,gene
PGBD5,616791.0,gene
PLA2G2F,616793.0,gene
RDH14,616796.0,gene
EFR3B,616797.0,gene
ZFP28,616798.0,gene
SYCP2L,616799.0,gene
LOXL1-AS1,616800.0,gene
TARM1,616802.0,gene
VSTM1,616804.0,gene
MYCT1,616805.0,gene
FBF1,616807.0,gene
SHFL,616808.0,gene
IGDCC4,616810.0,gene
AGAP3,616813.0,gene
TMEM199,616815.0,gene
MTHFSD,616820.0,gene
THSD1,616821.0,gene
MON2,616822.0,gene
DOP1A,616823.0,gene
TRNP1,616824.0,gene
NCOA5,616825.0,gene
EPS15L1,616826.0,gene
TANGO2,616830.0,gene
MYOM3,616832.0,gene
GPATCH2,616836.0,gene
CLEC17A,616838.0,gene
ZNF468,616841.0,gene
DNAJC17,616844.0,gene
CLEC14A,616845.0,gene
EMC1,616846.0,gene
ZNF543,616847.0,gene
MIER1,616848.0,gene
WDR83,616850.0,gene
FAM72C,616853.0,gene
COX8C,616855.0,gene
BRPF3,616856.0,gene
CLCA4,616857.0,gene
SLC12A9,616861.0,gene
RPL34,616862.0,gene
HEXD,616864.0,gene
PAPOLG,616865.0,gene
CNEP1R1,616869.0,gene
TMEM14A,616870.0,gene
TM9SF3,616872.0,gene
TMBIM4,616874.0,gene
TMED5,616876.0,gene
TMEM9,616877.0,gene
TBC1D22A,616879.0,gene
TBC1D22B,616880.0,gene
SRPRB,616883.0,gene
UNC79,616884.0,gene
CARHSP1,616885.0,gene
GSE1,616886.0,gene
TMEM8B,616888.0,gene
CEP68,616889.0,gene
STRIT1,616891.0,gene
SAMMSON,616895.0,gene
TBCK,616899.0,gene
DOCK5,616904.0,gene
MRFAP1,616905.0,gene
CFAP94,616906.0,gene
PTCHD4,616908.0,gene
CCDC68,616909.0,gene
EVL,616912.0,gene
ZEB1-AS1,616915.0,gene
SMAP2,616916.0,gene
PIGG,616918.0,gene
FRMPD1,616919.0,gene
RNF207,616923.0,gene
DHRS4-AS1,616925.0,gene
FXYD4,616926.0,gene
EXOC3L2,616927.0,gene
TMEM45A,616928.0,gene
MTERF2,616929.0,gene
MTERF3,616930.0,gene
FUT10,616931.0,gene
FUT11,616932.0,gene
FYTTD1,616933.0,gene
MEIOC,616934.0,gene
FAF2,616935.0,gene
CHD9,616936.0,gene
EXD2,616940.0,gene
PDIA5,616942.0,gene
CLVS2,616945.0,gene
MTSS2,616951.0,gene
MCUR1,616952.0,gene
CUTA,616953.0,gene
REM2,616955.0,gene
TPPP2,616956.0,gene
TPPP3,616957.0,gene
GIMAP6,616960.0,gene
GIMAP7,616961.0,gene
GIMAP8,616962.0,gene
ADGRG5,616965.0,gene
ABHD6,616966.0,gene
TXNDC17,616967.0,gene
MARVELD1,616970.0,gene
ERGIC3,616971.0,gene
MIR490,616972.0,gene
TRIM40,616976.0,gene
CHCHD5,616978.0,gene
DTHD1,616979.0,gene
CYREN,616980.0,gene
PRDM6,616982.0,gene
ENPP6,616983.0,gene
NPVF,616984.0,gene
MTRNR2L1,616985.0,gene
C6ORF120,616987.0,gene
CLLU1,616988.0,gene
CLLU1-AS1,616989.0,gene
CLUL1,616990.0,gene
MUC21,616991.0,gene
C8ORF17,616992.0,gene
TMEM243,616993.0,gene
CIPC,616995.0,gene
TRIM56,616996.0,gene
ENPP7,616997.0,gene
LLPH,616998.0,gene
RBFOX3,616999.0,gene
ENPP4,617000.0,gene
ENPP5,617001.0,gene
BICDL1,617002.0,gene
BICDL2,617003.0,gene
CLDN17,617005.0,gene
TRIM35,617007.0,gene
ANKRD53,617009.0,gene
ULK4,617010.0,gene
PVRIG,617012.0,gene
PLCXD2,617015.0,gene
PLCXD3,617016.0,gene
TMEM230,617019.0,gene
SEMA4B,617029.0,gene
PRPF38A,617031.0,gene
PGGHG,617032.0,gene
CASTOR2,617033.0,gene
CASTOR1,617034.0,gene
ACER3,617036.0,gene
NORAD,617037.0,gene
LINC01370,617038.0,gene
MIR1231,617040.0,gene
GSDMD,617042.0,gene
ARHGEF17,617043.0,gene
ZNF703,617045.0,gene
DNAJC21,617048.0,gene
CTU2,617057.0,gene
TSR3,617058.0,gene
ZDBF2,617059.0,gene
LCTL,617060.0,gene
GUF1,617064.0,gene
LYPD8,617067.0,gene
SMCR8,617074.0,gene
FKBPL,617076.0,gene
ZNF618,617077.0,gene
DEDD2,617078.0,gene
LINC00673,617079.0,gene
OMA1,617081.0,gene
DYNC2LI1,617083.0,gene
TMEM59,617084.0,gene
FIBIN,617085.0,gene
NEPRO,617089.0,gene
IFT52,617094.0,gene
TTC25,617095.0,gene
TMEM59L,617096.0,gene
LINC01194,617097.0,gene
RNASEK,617098.0,gene
ZNF668,617103.0,gene
PIP4K2C,617104.0,gene
CREBRF,617109.0,gene
CEP78,617110.0,gene
KIAA0753,617112.0,gene
LINC00663,617117.0,gene
PCOTH,617122.0,gene
PM20D1,617124.0,gene
INSYN1,617128.0,gene
INSYN2A,617129.0,gene
MAJIN,617130.0,gene
TERB2,617131.0,gene
TMCO3,617134.0,gene
L3MBTL4,617135.0,gene
TFAP2A-AS2,617136.0,gene
SKOR2,617138.0,gene
LGALS7B,617139.0,gene
MIR4435-2HG,617144.0,gene
CCDC14,617147.0,gene
DEUP1,617148.0,gene
CEP20,617149.0,gene
ZDHHC3,617150.0,gene
SULT1C3,617151.0,gene
SULT6B1,617152.0,gene
MRNIP,617154.0,gene
ST18,617155.0,gene
PROM2,617160.0,gene
GSG1L,617161.0,gene
RNF186,617163.0,gene
PRXL2A,617165.0,gene
SLC35G1,617167.0,gene
CWC27,617170.0,gene
GPX8,617172.0,gene
MIR4271,617176.0,gene
MYL10,617177.0,gene
RNF166,617178.0,gene
PANDAR,617179.0,gene
TMC4,617181.0,gene
NSUN7,617185.0,gene
STIMATE,617189.0,gene
PICSAR,617191.0,gene
EEPD1,617192.0,gene
MUSTN1,617195.0,gene
TMC3,617196.0,gene
TMC5,617197.0,gene
TMC7,617198.0,gene
NSUN6,617199.0,gene
OPALIN,617200.0,gene
FOXI2,617202.0,gene
TMEM87B,617203.0,gene
VMAC,617204.0,gene
NEURL3,617206.0,gene
MAMDC4,617208.0,gene
QRSL1,617209.0,gene
GATC,617210.0,gene
DMKN,617211.0,gene
KRTDAP,617212.0,gene
C17ORF49,617215.0,gene
ZNF420,617216.0,gene
TMTC3,617218.0,gene
PYROXD1,617220.0,gene
HKDC1,617221.0,gene
GAS2L3,617224.0,gene
MAPK1IP1L,617226.0,gene
ATAD3C,617227.0,gene
FAM53A,617229.0,gene
ZFP1,617230.0,gene
LHPP,617231.0,gene
WDR70,617233.0,gene
HAND2-AS1,617240.0,gene
TECRL,617242.0,gene
HECW2,617245.0,gene
NSMCE2,617246.0,gene
FAM122A,617249.0,gene
ERC2,617250.0,gene
LMNTD1,617254.0,gene
SLC7A13,617256.0,gene
SPATA46,617257.0,gene
DCAF1,617259.0,gene
DMAC1,617261.0,gene
DMAC2,617262.0,gene
NSMCE1,617263.0,gene
SCAF1,617264.0,gene
KCTD9,617265.0,gene
KIAA0825,617266.0,gene
MAIP1,617267.0,gene
SOCS2-AS1,617269.0,gene
CIBAR1,617273.0,gene
CIBAR2,617274.0,gene
DNHD1,617277.0,gene
DENND5A,617278.0,gene
DENND5B,617279.0,gene
YTHDC1,617283.0,gene
HMGB4,617285.0,gene
PANCR,617286.0,gene
PLPPR5,617287.0,gene
SPINK7,617288.0,gene
FAM53B,617289.0,gene
TMEM150B,617291.0,gene
TMEM150C,617292.0,gene
MXRA8,617293.0,gene
RUNDC3B,617295.0,gene
AIFM3,617298.0,gene
RPAIN,617299.0,gene
CALHM6,617305.0,gene
C14ORF39,617307.0,gene
IGFN1,617309.0,gene
ANKS3,617310.0,gene
ZG16,617311.0,gene
FAM160B1,617312.0,gene
SHF,617313.0,gene
SH3YL1,617314.0,gene
TP53TG5,617316.0,gene
ZFP30,617317.0,gene
RUSC1,617318.0,gene
SHKBP1,617322.0,gene
SHISA2,617324.0,gene
SHISA3,617325.0,gene
SHISA4,617326.0,gene
SHISA6,617327.0,gene
SHISA7,617328.0,gene
SHISA8,617329.0,gene
MFSD4B,617331.0,gene
TERB1,617332.0,gene
ZDHHC23,617334.0,gene
EBPL,617335.0,gene
NUDT16L1,617338.0,gene
UPP2,617340.0,gene
PTRHD1,617342.0,gene
PRAG1,617344.0,gene
AGBL2,617345.0,gene
AGBL3,617346.0,gene
CPXM2,617348.0,gene
IGSF10,617351.0,gene
TCTEX1D2,617353.0,gene
CBX8,617354.0,gene
EID2B,617355.0,gene
SSPOP,617356.0,gene
ZNF222,617357.0,gene
SDCBP2,617358.0,gene
STOX2,617359.0,gene
TMEM108,617361.0,gene
DHX37,617362.0,gene
TMEM132A,617363.0,gene
AAR2,617365.0,gene
CCDC91,617366.0,gene
KIAA1217,617367.0,gene
SH3BP1,617368.0,gene
HABP4,617369.0,gene
ZNF462,617371.0,gene
SHC4,617372.0,gene
PRRC2C,617373.0,gene
INCA1,617374.0,gene
KLHDC9,617375.0,gene
PROCA1,617376.0,gene
SYDE1,617377.0,gene
MYLPF,617378.0,gene
MYO19,617379.0,gene
TIMM29,617380.0,gene
NUDT16,617381.0,gene
STARD10,617382.0,gene
ATP6V1E2,617385.0,gene
NR1H5P,617386.0,predominantly phenotypes
QRICH1,617387.0,gene
KIAA1958,617390.0,gene
FKBP15,617398.0,gene
PXMP2,617399.0,gene
EPHX3,617400.0,gene
EPHX4,617401.0,gene
PCGF5,617407.0,gene
ZNF419,617410.0,gene
ARFGEF3,617411.0,gene
PRUNE1,617413.0,gene
RPL14,617414.0,gene
RPL31,617415.0,gene
RPL3L,617416.0,gene
RPL7L1,617417.0,gene
WDR59,617418.0,gene
P3H4,617419.0,gene
C12ORF66,617420.0,gene
ITFG2,617421.0,gene
ADNP2,617422.0,gene
PRR14,617423.0,gene
WDR26,617424.0,gene
CRCT1,617426.0,gene
S100A7A,617427.0,gene
C1ORF43,617428.0,gene
UBE2Q1,617429.0,gene
ADGRF1,617430.0,gene
USP53,617431.0,gene
CERNA2,617434.0,gene
GON7,617436.0,gene
S100A16,617437.0,gene
CBX6,617438.0,gene
PTCSC1,617440.0,gene
ZNF479,617444.0,gene
USP48,617445.0,gene
CHAC2,617446.0,gene
PAN2,617447.0,gene
PAN3,617448.0,gene
TMEM260,617449.0,gene
AKR1E2,617451.0,gene
TTC26,617453.0,gene
POLR3C,617454.0,gene
POLR3F,617455.0,gene
POLR3G,617456.0,gene
POLR3GL,617457.0,gene
PRKRIP1,617458.0,gene
TMCC3,617459.0,gene
YBEY,617461.0,gene
PPRC1,617462.0,gene
UNKL,617463.0,gene
UNC5CL,617464.0,gene
SMIM20,617465.0,gene
FRMD4B,617467.0,gene
